,product_link,product_name,body_dimension,pname_dimension
20,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop (14 inch, Dune, 1.58 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 5100, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
21,https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 4114, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
22,https://www.flipkart.com/msi-gf63-thin-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-10uc-607in-gaming-laptop/p/itm92565651dc3ed?pid=COMG5AWT9CKRMEFU&lid=LSTCOMG5AWT9CKRMEFUII4XPL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG5AWT9CKRMEFU.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"MSI GF63 Thin Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 10UC-607IN Gaming Laptop (15.6 inch, Black, 1.86 kg)","{'x': 0, 'y': 96, 'height': 5319, 'width': 1128}","{'x': 461, 'y': 138, 'height': 76, 'width': 651}"
23,https://www.flipkart.com/msi-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-modern-14-b10mw-658in-thin-light-laptop/p/itm22d1b63313066?pid=COMG7GXGFAFAWAFE&lid=LSTCOMG7GXGFAFAWAFE9WNSWW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG7GXGFAFAWAFE.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"MSI Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-658IN Thin and Light Laptop (14 inch, Carbon Gray, 1.3 kg)","{'x': 0, 'y': 96, 'height': 4500, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
24,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq2629tu-thin-light-laptop/p/itm00019d89927f7?pid=COMGBH9JZ4ZFH9GH&lid=LSTCOMGBH9JZ4ZFH9GHN7FV3Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGBH9JZ4ZFH9GH.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2629TU Thin and Light Laptop (15.6 inch, Natural Silver, 1.69 KG, With MS Office)","{'x': 0, 'y': 96, 'height': 4492, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
25,https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmd1871bfcde765?pid=COMG6AKVAHWTHAQG&lid=LSTCOMG6AKVAHWTHAQGXUICJF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG6AKVAHWTHAQG.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 5191, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
26,https://www.flipkart.com/infinix-inbook-x1-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itm3afd453798d31?pid=COMG8Z3H5HDHFPHQ&lid=LSTCOMG8Z3H5HDHFPHQSWUHWZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG8Z3H5HDHFPHQ.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop (14 inch, Starfall Grey, 1.48 kg)","{'x': 0, 'y': 96, 'height': 5602, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
27,https://www.flipkart.com/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-10-home-15s-gy0501au-thin-light-laptop/p/itmcc3db7767aba4?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BJ8QBY0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMG6MVEA2PWVH3B.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop (15.6 inch, Natural Silver, 1.69 kg, With MS Office)","{'x': 0, 'y': 96, 'height': 4234, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
28,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq4021tu-thin-light-laptop/p/itm5b9f6ea155373?pid=COMGAX8FPCZDVFES&lid=LSTCOMGAX8FPCZDVFESAYVAKE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGAX8FPCZDVFES.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq4021TU Thin and Light Laptop (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)","{'x': 0, 'y': 96, 'height': 4461, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
29,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=f41cde76-09ea-4305-92a9-642feae1b811.COMGBF6ZPSEYQ4Z3.SEARCH&ppt=None&ppn=None&ssid=bg9x4dvheo0000001649439623013&qH=312f91285e048e09,"acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop (15.6 inch, Pure Silver, 1.9 kg)","{'x': 0, 'y': 96, 'height': 3215, 'width': 1128}","{'x': 461, 'y': 138, 'height': 50, 'width': 651}"
